μ_R2,σ_R2,μ_coef,σ_coef
0.8390758344375246,0.15525387869902973,-0.13256055218031595,-74.89247747407477
0.9050285706753924,0.3214965851986299,-0.06744698671390417,-44.35665745522244
0.010074090799759294,0.2615042842997637,-0.03821491470588943,-0.1257823330009253
0.5644084918375918,0.4693094688218704,-0.2104372256581271,-27.08238733957627
0.9359719696285513,0.00014347816599336038,0.03901556957963896,0.027904988719576244
0.3227155126539306,0.27465406938757997,1.3617526933281452,63.23328409856905
0.8136997150969819,0.1322294507364784,0.38872108531779553,-73.48068072018418
0.6579927919748001,0.9823130330557348,8.073949713312272,245.91924885373155
0.9263506920824381,0.04133339845886286,0.003822813483146971,-0.058586624217163694
0.4422800296148469,0.46106062183277396,-0.07984444712859436,-36.258371186456195
0.4118659701746179,0.39865414000426025,-0.17996929751462704,15.435510545765725
0.8139070830518221,0.2794965888414507,0.057043510705094065,-4.458786645573987
0.6520611695454612,0.23144454025779504,0.26375364950813496,-13.501583642732474
0.4219754934809591,0.28986260390535645,0.21221289976867236,43.7328959234516
0.5001440827127366,0.43415390157070666,-0.2011446483212281,-33.00328423878964
0.26457403018930215,0.20354664423277413,1.779969568975859,58.120633579003844
0.45200619823328336,0.08078629047494335,0.9151198997983367,-14.377076759445796
0.02024336410123906,0.42050320591362356,0.24271890661622528,1.757875406343745
0.25261517485867413,0.5083745281620287,1.1132411302104208,16.095235935199803
0.6977040332431887,0.15214649426229876,0.13219695200994855,14.481672275690837
0.9356375218689812,0.2695424972919823,0.062222492214019105,0.20974085251756372
0.6050266079589438,0.1978475144818569,0.3794002818571825,4.316291602444523
0.9811139079938485,0.7572221031979979,-1.0728550651654054,-9.866790708722514
0.7865540874842254,0.06398925938959954,0.5802335765755122,-14.346595277181024
0.15739078586704758,0.0906971035783597,-2.325202628785347,147.00555108287372
0.6637591753191953,0.21488339862285033,0.37885525514071877,2.7350015994670516
0.46352370724313874,0.17199718534553643,0.14013309909699842,78.45991126132783
0.8066958160084672,0.0036414934375060826,0.2659033397876902,87.70622729265206
0.7845214288121192,0.22844833363625772,-0.07048588402542871,-6.668199662170104
0.6337132496723142,0.5690569041690109,-1.8324907043597658,-60.18102309311543
0.9374596732106572,0.3540229741812545,0.0666542247803904,-3.592881032007524
0.12635338439881882,0.42600141156498295,0.04572796203346837,-76.66726633298578
0.5680105561406362,0.0028377571436219995,0.6683423909775271,-162.61946246306158
0.06496024804613865,0.02820996379229479,0.1440577998035487,-12.626537244941323
0.7839682458145418,0.26294018484834847,-0.08762450468712972,-5.312627155734552
0.8250052935361321,0.6655447783565029,-0.28683510882511537,-3.43904532459792
0.722990571231795,0.6524454839850762,-1.4852227879448996,-40.95870314372704
0.13918316206458248,0.0046747440145961106,-1.9318441289068513,29.856689943403243
0.6178671380155348,0.05956054466056526,0.07533647951107424,-3.572153726833619
0.11775600913435735,0.19396062253969992,-0.6513398751850565,9.84886808120841
0.9024210069938589,0.014108783590211948,0.03227946609114789,1.1396388933344184
0.6234487713211612,0.30706858646950264,1.016731271703881,-36.569528476676666
0.7782009063431014,0.13835668205181462,0.16035156779765897,-15.954575176122608
0.38321826504685175,0.030151081171733707,-0.23209613349821748,50.510175426675296
0.6023805828935411,0.27475376619561365,-0.12345400413692495,4.177709199791156
0.007413014492187675,0.03653315192454254,-0.1495045248768432,11.887488771712386
0.6896304651822447,0.3948160445455673,-0.0017312901696495957,-12.208296626201173
0.7871033237764345,0.04010343429469154,0.42212175318207706,6.192136067978219
0.1750686327200579,0.10998383333893325,1.200014855273002,366.97740696724674
0.8139458570201101,0.6849554106516212,-0.18548918488937194,-20.190353604642727
0.9375106495534932,0.05511638022645815,0.23830595329133675,-6.6531667639171745
0.5189776174673633,0.011671583445892586,-0.09204338646484377,-8.706366675094545
0.6821484024082468,0.1610996055181193,0.37164127351118853,-8.992868767982937
0.14217608382795577,0.00036264701979138447,0.40624266479195725,0.4107637159116181
0.820235871593197,0.08013102119667237,-0.08368915984067454,-2.7454124635781483
0.7379305346981084,0.27233483030802863,0.12760045046088325,-6.9204198432112705
0.7845773014179898,0.08139822849280887,-0.3136060264893902,39.39516845282949
0.7441313555561511,0.09871928050860657,0.27385635640364886,2.24472401561238
0.8661927762342807,0.789787521458793,-1.4783707883534878,-100.2721366392699
0.1299816144010063,0.02865698124425453,-0.8697257533651682,-11.56683318626685
0.3571584160346273,0.018140204380143743,-0.07015836630789761,-5.728311974258906
0.19812534741474608,0.33208443109249286,0.0433349233635653,18.076933070156358
0.8195560622443233,0.342382990486222,-0.019399141515224677,2.090865020767454
0.8668598857517166,0.5535683383713997,0.27851680003601786,12.367482985148268
0.1296350083321951,0.11378461645273585,-0.6872739092710901,77.44680870745123
0.5028915907142578,0.3495745021473199,0.31747428394751204,-34.20025360125452
0.8924597123525457,0.1879204420494951,0.12848342352915326,5.889334330409659
0.6225670677005462,0.6390613663766314,-0.3644881142300877,-17.315574676398747
0.1413250915961597,0.15333466228093173,-1.5274416367367334,-37.80632032104917
0.7900362300721275,0.5372957989032048,0.06820839158481658,9.011113085953745
0.934877793732166,0.3663211210772447,0.10034751936687959,-10.502261235788078
0.12143555260870675,0.042159717182033596,-0.3769489531503502,10.138884429119459
0.2071811002425823,0.00567387036807554,-0.6570705372879584,127.15282133863964
0.8607871168709327,0.42106375417859243,-0.9206806758574693,-96.24778526709801
0.4009013878214478,0.06121087603601072,-0.15006480436092906,-1.4472665919299268
0.9074845267249647,0.763552010374126,-0.08092613339749308,-13.738960882206593
0.3007020782037342,0.19063941711360277,0.3417668143317857,-25.00510893650355
0.27150787046539804,0.20930208278707063,-0.05982234911184909,54.88190825643796
0.4804953643243224,0.4978685508643824,0.03642873309955362,-29.542953462163176
0.3425099075751421,0.004572354430320891,0.42106811639939945,-117.83216360154685
0.09870223919476839,0.06592155328250071,-0.2306626302042109,-19.516219961198743
0.4399926660677279,0.4372129526091899,-0.05010710934454874,-59.127875652142784
0.5956432764481987,0.5261643236303903,0.3552817708162333,-65.3655244852897
0.3723778856573422,0.027999720612196466,0.1953595106123367,-13.77149439864215
0.28837224171326004,0.005456864879918033,0.5655872190958877,-281.77380487883914
0.7978371647650948,0.004705119272890856,0.2789610708347319,-6.088587954552701
0.9089452132999029,0.8607177599899726,-1.3137495319457193,-99.92826056139475
0.2272245908452124,0.015095869408501161,-0.23600557826202959,17.64828356661519
0.8186185489911483,0.6844798658569737,-0.5825861178936631,-9.215567139845986
0.5140159678958967,0.12332471453774285,0.5044132947741683,1.2744618739820943
0.11189535366656789,0.024400330178285135,-1.6988544635898293,22.629202572110376
0.7871258626769068,0.24426888551446202,-0.7355706129856835,32.721385446655155
