μ,σ
0.544669647576668,0.884404555556201
0.8839006081490626,0.8121140463838947
0.928018890201306,0.9319534043064095
0.751046324361686,0.1761452772987259
0.9350705935557434,0.8821647794679426
0.9690522395363937,0.9699968941944501
0.9386070610390971,0.9055371654539158
0.9035446559003396,0.9157560234729406
0.9784247635410881,0.8099690651109002
0.9784549840385417,0.9066274738315606
0.9877096629561162,0.9782982283240927
0.940097853058939,0.8226540605563519
0.2378349273239883,0.019700249672780282
-0.6519829320069396,-0.7054431873605772
0.9362149393258348,0.9630022554092015
-0.17699438564440279,-0.5272243819855782
0.9551595924611807,0.6501188315534857
0.9340678113356572,0.9535194223736916
0.9386325361033749,0.7811218901983624
0.939960110778125,0.9255828252852861
0.9491205626358519,0.9014340972851226
0.9773216335148572,0.935840452358759
0.8979483968837176,0.8512318829133583
0.9034500905220127,0.9068201549103163
-0.9315413875037584,-0.94025681121121
0.6131077238405938,0.533328246276022
0.8489058298479367,0.7956100567954488
0.8402063585203898,0.48312741521388897
0.7009730558219798,0.7705222926814342
0.944706645000338,0.8642958781114397
0.9852950856710279,0.9621661085925373
0.8696693568780427,0.8550619732593794
0.5924060881692026,0.2815346408599517
0.9729286598469797,0.9116590081336666
0.858225518339668,0.9504977452416159
0.8171584695442384,-0.08599288736517001
0.23374148349256277,0.9061685535414842
-0.8353577144895973,-0.8324979834028428
0.9816887006078298,0.9713510069653194
0.7228533580025891,-0.019950929880979098
0.9322263347000541,0.870528023181992
-0.6481388131135822,-0.6650756717766724
0.8834422379324074,-0.08549794202483062
0.9301458700612343,0.6603653243424381
0.9118534624301943,0.8052016187932262
0.9137806924140679,0.8581194272002252
0.9845873344945273,0.9455154228536252
0.40296241943059885,-0.09118789821328956
0.8864716451716182,0.5099460287668534
0.8257344335787918,0.8236622777477239
0.7482117820876466,0.8354421275174496
0.9469157631868699,0.9093710600010418
0.3484189865476749,0.31098402489923765
0.9443116450163277,0.9197333425411298
0.9873089406882504,0.5595199662317486
0.9732908670768313,0.8325048785944344
-0.30938416218180087,-0.7368087016137264
0.8328898923336119,0.25627961940006083
0.9457377232629458,0.8766111450604829
0.7444314782658571,-0.5963782076712456
0.870980898520362,0.8526931744375047
0.9249139898626018,0.6798341847227221
0.7129527686792793,-0.07206962424880843
0.943008876808979,0.7529971294400418
-0.01749719020718841,0.1733663369528735
0.7604861130743198,0.6939415482955669
0.8638353336874139,0.7266666952401597
0.9520797718850671,0.9276070465358643
0.9833280483155786,0.9679247938209216
0.9904987552502723,0.9755926643085051
0.6553608213008161,0.546193751718845
0.05177951324589436,-0.2089531603030164
0.3933020426273903,0.16359029451784063
0.9257057368214305,0.8722425290032424
0.9649534230990764,0.9192437683763958
-0.023243650442329657,0.0036013557203332276
0.15883250078918607,-0.08694507896242304
-0.1456606132053456,-0.14822465619571865
0.8708711179716251,0.6372069262720348
0.98836305200639,0.9501537061545396
0.8389458995809902,0.9142938558116579
-0.955356555029354,-0.964252370124911
0.8685021546635248,0.8379489401215965
0.8823536409533657,0.797134664362894
0.950153012162808,0.9000074988882564
0.738914607257606,0.5892062737562644
0.9836895603494906,0.9711216272411781
-0.6165696469152186,-0.8118957072513612
0.8710726014541404,-0.4717518292992233
0.8871283099945856,0.9404511824861689
0.9686859753805803,0.9407938652551946
-0.030806461395804594,-0.11251179972319066
-0.6499838741025147,-0.18257115826076978
-0.6536374680528328,-0.6636029364313938
0.9849863767462751,0.9600866178115495
0.9753455422324399,0.9250884958850661
0.9040186606409504,0.8214822998783485
-0.1842304861886402,-0.43448016588273447
-0.9502855247616385,-0.9596258354670882
0.1757576106676401,-0.0554465026119219
0.42769644686917874,0.313808814188922
0.9750441699266605,0.9251289807443306
-0.5132743310543224,-0.6797667884703466
0.5436178573477779,0.2760463556317744
0.9635591662855745,0.974653866435423
-0.49368057017147743,-0.038507400427545066
0.9696721908834703,0.9684725671928555
0.8914256779473888,0.7300716685067956
0.9344891155454987,0.9679481279583149
0.30871984579028994,0.7807007670510546
0.9783120670704132,0.666854856631255
-0.548356441018243,-0.7315195941549045
-0.8849546165059822,-0.9280760243883814
0.9503298270018212,0.9254687248405641
-0.938991140901237,-0.9811472893478741
0.0292640015541295,-0.28616712833359986
-0.1050097997746007,-0.24588524378010077
-0.6539862226789496,-0.9544381488435997
-0.8979536643432994,-0.9710723980847998
-0.5980143914779029,-0.8144968004232763
0.4310815572548816,0.29469137898700615
-0.038954735177834876,-0.4935382757428877
-0.789703296071361,-0.8790823979794427
-0.10712837548158384,-0.3236429220799903
0.9892710696713866,-0.721758801616077
0.955542491656866,0.9059955957775392
-0.9776555566137416,-0.9813807356621663
0.9151903787583248,-0.10710485013108496
0.946528769339943,0.8789318584090298
-0.31862034502993597,-0.42749980451531505
0.3407644339653264,-0.19239415644195848
-0.9419028339821705,-0.92204758207519
0.46811165844795516,0.3019854874347577
0.14440750419208734,-0.18322302152504308
0.9436071872451178,0.8889230023486622
0.7877685651580092,0.05050076891069757
0.2918996938747158,-0.0027083818385369857
0.8093919086713428,0.6426266464226568
-0.06225829126426127,-0.19769725187356652
-0.19693122542870575,-0.3999602488215125
-0.9852935728592902,-0.9906123986508265
-0.9454386190159616,-0.9720574715552127
-0.6654695878955245,-0.9713111024685728
0.9185744958248883,0.8684310463102141
0.9382604674189623,0.8604679083538005
-0.9579398970410683,-0.6099329057919268
-0.6802953161227416,-0.8247992361098355
0.6622196243649942,0.5576301284219845
-0.8310140205538871,-0.5932069763368074
0.6915288333443519,0.5689209955674476
-0.8165606646554422,-0.8831650754447047
-0.9490537181292102,-0.9727203822835606
0.3680594210776633,-0.13024811344900764
0.7700696142187186,0.7074557523439873
-0.04611671227103349,-0.6852476519233985
-0.9733191482984622,-0.7670952748268557
-0.8180582807582369,-0.31023917901929005
-0.970445767647759,-0.9826109337356597
0.24934649849267737,-0.1291193344634831
0.9658222192044816,0.6750182362983329
-0.881653288318253,-0.9793449843571793
-0.7279520873986797,-0.11783905846432921
-0.19439256871006294,-0.7138544603257325
0.825112603012047,0.6411553769205319
-0.7375666686089278,-0.8085482997497121
0.3100780944251276,0.1346220784598813
0.9006002844610872,0.806939079906946
-0.9150015934530308,-0.9506374080521715
-0.6299077189319225,-0.8968431087638906
0.3115565728734234,-0.16028138275486897
-0.00751190590642514,-0.3631265500687462
-0.398156712561739,-0.15540589696006896
-0.9761752810537629,-0.9874788189102809
0.5806871434132463,0.42917034479200405
-0.7867189512642455,-0.8969300579304967
-0.30263044477166107,-0.5169945142450431
0.14297615349671358,0.008120631179258209
0.7809619264767854,0.5801696471929035
0.9078980842471995,0.8064094096073655
0.9374615794187305,0.8611057512622557
0.43900174394849223,-0.004161130159759151
0.625097078907175,0.3624995483024701
-0.7532415797863222,-0.07300692605722417
-0.9634853386908062,-0.9780263181337884
0.25995406682628774,-0.12886817971999295
-0.6524937103741111,0.021938112524831802
0.03965170902231112,-0.3879278988413487
-0.6380010778708485,-0.7575765016615392
-0.7217078057038707,-0.9457559376881413
-0.8654860914942119,-0.9414677458451385
0.8336760454607085,0.6687012267707023
-0.6725274316698056,-0.7741465082571363
0.8223622377902535,0.7884315481360918
0.6879859361154169,0.6124173047955297
-0.24980652881634677,-0.44445373358718576
0.6457408797136094,0.45026828551851555
0.45825228382846,0.20279000962499277
0.7561925024163779,0.40194028244107055
-0.974996145323115,-0.9873425487740174
0.7840816416912332,0.6134213936100904
-0.9548561403218577,-0.9769638130629326
-0.7871910686712009,-0.9588754675259569
0.48834308110968716,-0.4259469465804187
-0.9785186133829542,-0.9906914792926009
0.9007937172552779,0.8176854837243474
0.8367527573634547,0.6493402648878294
0.7435771460297118,0.6086920472089241
-0.7888061133320123,-0.8546144342643155
0.19112797222441258,-0.39125390724407877
0.8900995412032987,0.785150493187607
0.00032571804984548995,-0.12219739845749332
0.30616051465176725,0.04417202764475363
